20004.jpg	この笑顔を見るだけであたしも笑顔になってしまう
20005.jpg	いつもありがとねアイ
20006.jpg	ただいまーアイー
20007.jpg	毎日お迎えご苦労さま♡
20008.jpg	ただいまー
2001.jpg	ど…どういうこと？
20010.jpg	アイは12歳の盲導リタイア犬。
20012.jpg	イボ…かなあ……
20013.jpg	あれ!?　ヒロ来てたの!?
20014.jpg	おかえり瞳
20015.jpg	オレもビール!!
20016.jpg	……ほんとだ
20017.jpg	そしてホリーは現在の彼のパートナー
20018.jpg	あれ……？アイこれなぁに？
20019.jpg	どうした？
2002.jpg	うん…大丈夫事情聴取だけですんだ
20020.jpg	卓也は　まだ未成年でしょ!?
20021.jpg	やったねアイー　ヒロも一緒にお出かけだよ―♡
20022.jpg	浅井さんビールでいい？
20023.jpg	じゃあご飯食べおわるまでちょっとだけ待って……
20024.jpg	そうだね　そうしようかアイ
20025.jpg	あっホリーも来てたのねーいらっしゃーい♡
20026.jpg	なあに？　アイー遊んでほしいの？
20027.jpg	あははわかったわかった
20029.jpg	彼―浅井佑之は盲導犬時代のアイの使用者
2003.jpg	そ　そうかいやーよかったよかった
20031.jpg	うん　仕事が早く片づいたからちょっと寄ってみた
20033.jpg	あっすみません
20034.jpg	癌です
20035.jpg	悪性腫瘍…―つまり
20038.jpg	あの……　そのリンパ腫というのは……
20039.jpg	悪性…リンパ腫……？
2004.jpg	あいつの好きなカレーでもつくって…
20040.jpg	―そのときまでは
20042.jpg	……その結果です
20043.jpg	なにもしないでいると
20045.jpg	ほとんどの犬が2～3か月以内で命を落とします
20046.jpg	この子が……
20049.jpg	ええ……
2005.jpg	歩　逮捕されなかったの？よかったじゃない
20050.jpg	まだ具合が悪いらしくて……
20051.jpg	……癌……？
20052.jpg	もう少し休ませていただいてもお店のほうは……そうですか
20053.jpg	治らない……？
20055.jpg	本当に申し訳ありません
20056.jpg	いなくなる……？
20057.jpg	仕事…行ってないんですか……？
20058.jpg	このまま
20059.jpg	時間を止めてしまいたい―…
20060.jpg	わたしも浅井さんに連絡しようかと思ってたところなの
20061.jpg	瞳入るよ
20062.jpg	―…
20064.jpg	仕事も行ってないんだって……？
20066.jpg	すみません連絡もなしに突然
20067.jpg	あの子　仕事も休んで　ずっと家にこもったきりで……
20069.jpg	ええ　アイが癌だと診断されてからずっと
2007.jpg	だいたい誰よ？誘拐なんていったのは
20070.jpg	……なんで電話出ないの
20071.jpg	なにも…考えられない……
20073.jpg	このまま　ずっと閉じこもってるつもりなのか？
20074.jpg	アイと一緒に……
20075.jpg	10年間も待ってたあたしの気持ちなんて!!
20076.jpg	……わかった
20077.jpg	でも現実だろ!?
20078.jpg	３か月だ
2008.jpg	おじいさんでしょ
20080.jpg	なにもしなけれぼ
20081.jpg	聞きたくない!!
20082.jpg	治療はどうするの
20083.jpg	死ぬなんて言わないで!!
20084.jpg	だったら好きにすればいい
20085.jpg	アイが死ぬまで
20086.jpg	わかんないのよヒロには
20087.jpg	その間ずっとアイを独り占めしてたヒロには　わからない!!
20089.jpg	ヒ……
2009.jpg	お　おおどうだった？
20091.jpg	ほらっなんか言うたらすぐ泣くやろ!?
20092.jpg	ぐすっ…
20093.jpg	泣くまえに謝ったらどうなんよ!!
20094.jpg	決めるのは
20095.jpg	あたしだって一生懸命やったのに……
20096.jpg	だからオレにはなにもできない
20097.jpg	瞳だよ
20098.jpg	えっ…
20099.jpg	アイはもうオレの犬じゃない
201.jpg	”パック”こちら”スクロップ”
20100.jpg	アイ……
20101.jpg	ひっく…
20103.jpg	ひっ…
20104.jpg	……でも…
20105.jpg	わざとじゃないのに……
20106.jpg	だからやる気あんのかってきいてんの!!
20107.jpg	寂しいときはいつも側に来てくれた……
20108.jpg	なにも言わなくてもアイだけはわかってくれた……
20109.jpg	アイ―…
20110.jpg	あ………
20111.jpg	なのに……
20112.jpg	なにもしなければ3か月だ
20113.jpg	ごめんな…ホリー……
20114.jpg	まだ…12歳なのに……
20115.jpg	アイはね重い病気になっちゃったんだよ
20116.jpg	オレが……
20117.jpg	長い間無理させたからかな……
20118.jpg	これ…姉ちゃんに渡してくれって浅井さんが……
20119.jpg	仕事をおえてこれからの時間を長くゆっくり過ごしてほしかったのに……
2012.jpg	今日は　私仕事を休んで…
20120.jpg	どうすればいいの―…
20121.jpg	え……
20122.jpg	ホリーにも…無理させてるよな……
20123.jpg	姉ちゃん…ちょっといい？
20124.jpg	アイに　なにかあったときのために
20125.jpg	16んときから少しずつ貯めてたらしいよ
20126.jpg	ホリー……
20127.jpg	あたしとは違う……
2013.jpg	いったいどういうこと？
20130.jpg	アイと歩くと景色が見えた
20131.jpg	アイ―…
20132.jpg	ごめんな……
20133.jpg	ヒロにとってアイは体の一部だったんだ……
20134.jpg	ごめんな……
20135.jpg	アイ―…
20136.jpg	この子が僕に心の目をくれたんだ
20137.jpg	分身だったんだ…　ずっと一緒にいたかった……
20138.jpg	あたしのアイを……
20139.jpg	絶対認めない
2014.jpg	重夫くんそんなこと一言もいわなかったじゃない
20140.jpg	こんなものに連れていかせたりしない……!!
20143.jpg	すみません　あの…っ栗生アイは…っ
20144.jpg	どうぞ
20145.jpg	はい！
20146.jpg	ヒロの分身を……
20147.jpg	……認めない……
20148.jpg	栗生さんなら今ちょうど診察室に入ったところですよ
20149.jpg	こんなの
2015.jpg	あおじさんなに？
20150.jpg	よろしくお願いします！
20151.jpg	―…
20152.jpg	……守るから
20153.jpg	ヒロ……
20154.jpg	あなたの分身は
20155.jpg	……泣いちゃだめだよヒロ
20156.jpg	今　先生にアイの治療……
20157.jpg	あたしが絶対守るから
20158.jpg	……ヒロ……
20159.jpg	泣いたら認めることになっちゃう
2016.jpg	離……
20160.jpg	あっ　あのねっ
20161.jpg	ぶつ
20163.jpg	仏
20164.jpg	ぶつ
20165.jpg	しー
20166.jpg	仏
20170.jpg	効いてくれないと困るんだからこんな高い薬!!
20171.jpg	そして数日後からアイの本格的な闘病が始まった
20173.jpg	5500円…ですね
20174.jpg	仏
20175.jpg	ぶつ
20176.jpg	先生も看護婦さんもお願いしてくださいよ!!
20179.jpg	仏
2018.jpg	だいいち全然そんなふうに見えなかっ…
20180.jpg	あ……
20181.jpg	では　いきます
20182.jpg	はっっ
20183.jpg	ちょっ　ちょっと待ってください!!!
20184.jpg	仏
20185.jpg	ぶつ
20186.jpg	そうです5500円…です
20187.jpg	これが抗癌剤です
20188.jpg	ぶつ
20189.jpg	仏
2019.jpg	重夫くんお母さんがいないんだ‼
20190.jpg	？
20191.jpg	仏
20193.jpg	あたしっ
20195.jpg	……はい
20196.jpg	ただいま―
20197.jpg	どうした!?アイになにか……
20199.jpg	アイ!?
2020.jpg	重夫くんのお父さんとお母さんが……
20200.jpg	瞳っ
20202.jpg	あそぼあそぼ
20203.jpg	姉ちゃんアイが…っ!!
20204.jpg	え……
20205.jpg	え？
20206.jpg	じゃあたし帰るね
20207.jpg	ひ……
20208.jpg	え？もう？少し上がっていけば……
20209.jpg	じつはこれからバイトなんだ
2021.jpg	あ…あたし知らなかったわよ
20210.jpg	とみ……？
20211.jpg	アイのしこりわからないほど小さくなった
20212.jpg	うん…そうしたいところなんだけど
20213.jpg	お金…通帳ぶんで足りなかったらオレが……
20214.jpg	あっ違うの！そうじゃないの！
20215.jpg	あんまりうれしくて
20216.jpg	なんか会いたくなっちゃって
20217.jpg	……抗癌剤効いたよ
2022.jpg	離婚……
20220.jpg	じゃ行くねっ
20221.jpg	でねっ
20222.jpg	よかったねーアイーッ
20223.jpg	そっか……
20225.jpg	アイは？
20226.jpg	でも本当によかった
20227.jpg	はいヒロコーヒー
20228.jpg	よかったねー
20229.jpg	それはアイが完全に治ったときのセリフだよ！
20231.jpg	アイは　あたしの子だからあたしができる限りのことはコ全部してあげたいの
20233.jpg	ぐっすりだよ　お気に入りのおもちゃと一緒に
20234.jpg	このまま治療を続けていきましょう
20236.jpg	瞳！
20237.jpg	あ　ありがとう
20238.jpg	あ…っ
20239.jpg	かなり下がってた白血球の数値も正常に戻ってます
2024.jpg	あたしさがしてくる
20240.jpg	薬が合ったみたいですね
20242.jpg	ちょっと見せてアイ
20243.jpg	ケホッ
20244.jpg	ハアハア
20246.jpg	アイ!!
20247.jpg	それを機にアイの具合は見る見る悪くなっていった
20248.jpg	アイどうしたの!?
20249.jpg	ゲホッ
20251.jpg	ヒロ!!
20252.jpg	ゲホゲホッ
20253.jpg	きっと　このまま全部うまく……
20254.jpg	食欲も落ちて体重も少しずつ減っていく
20255.jpg	ア……
20256.jpg	ほんとはお風呂入れてあげたいとこだけど……
20258.jpg	……え？
20259.jpg	そうですね
20260.jpg	……ここにもできてますね
20263.jpg	アイは……
20264.jpg	あとお尻の下とわきの下のリンパ節にも―…
20265.jpg	ほんとだ……
20266.jpg	改めて突きつけられた「抗癌剤」の意味……
20267.jpg	元気なうちにちょっとブラッシングしとこうか
20268.jpg	後ろ足の付け根……
20269.jpg	本当に癌なんだ……
2027.jpg	小学校のほうも行ってないみたいだし…
20272.jpg	あら？もうおわったの？ずいぶん早かったわねぇ
20273.jpg	そうしてもらおうかアイ
20274.jpg	寝てばかりだから毛がボサボサになっちゃったね
20275.jpg	……
20276.jpg	バイト行ってくるね
20277.jpg	抗癌剤の効き目も薄くなってきた
20279.jpg	赤ちゃんの離乳食……？
2028.jpg	わ…　わしがいったんじゃないもん~~~~
20280.jpg	ここまでして無理やり……
20281.jpg	……なんでもする……
20283.jpg	あたしは…なんだって―…
20284.jpg	ごめん……
20285.jpg	無理やりでも食べなきゃ死ぬのよ!!
20287.jpg	2か月も経つと
20288.jpg	食事も自分からは取ろうとしない
20289.jpg	でもなんかかわいそうねぇ
2029.jpg	まだあの子家に帰ってないそうなんだよ
20290.jpg	…あ……
20291.jpg	アイが生きててくれるのなら
20292.jpg	アイのためなら
20293.jpg	瞳……
20294.jpg	アイ―ッ
20295.jpg	アイがいなくなったらあたし…っ
20296.jpg	海でおぼれちゃったのかもしれない
20297.jpg	アイ…ッ
20298.jpg	岩場で怪我して動けなくなってるのかもしれない
20299.jpg	アイ―ッ
203.jpg	どうなってんだ？このＤＣＭはただの飾りか？
20300.jpg	アイ……!!
20301.jpg	でも…っ
20302.jpg	どうしよう
20304.jpg	でも……!!
20305.jpg	アイ―
20306.jpg	お父さん　どうしよう　アイがいないのっ
20307.jpg	そのへんで遊んでるんだろ？すぐ戻ってくるよ
20308.jpg	ずっと……
20309.jpg	どこにも行かないよ……
20311.jpg	……泣いたら認めることになるんだろ……？
20312.jpg	どこにも行かないでねアイ
20313.jpg	ずっと―…
20314.jpg	ずっとあたしの側にいてね
20315.jpg	瞳……？
20316.jpg	どこにも行かないで……
20317.jpg	大丈夫……アイはどこにもいかない……
20318.jpg	夢…見てた　小さいころの夢……
20319.jpg	病期の進行は老化にも拍車をかけ
2032.jpg	わしらもさがしたほうがいいかな……
20320.jpg	少しでも望みがあるならなんでも……!!
20323.jpg	え？
20324.jpg	お願いします!!
20326.jpg	うーん……
20327.jpg	抗癌剤…変えてみますか？
20328.jpg	うん　きっとアイも喜ぶ……
20329.jpg	着いたよアイ
2033.jpg	ええ～っ
20330.jpg	え？
20331.jpg	大丈夫だった？
20332.jpg	それでもアイの体重はどんどん落ちていき
20335.jpg	うん　でね　抗癌剤を変えてみることになったよ
20336.jpg	明日はオレもついていけるから
20337.jpg	そっか……　今日はついていけなくてごめんな
20338.jpg	アイ……？
2034.jpg	心配する必要がない…
20340.jpg	庭に……出たいの……？
20341.jpg	ごめんっあとでかけ直すねっ
20342.jpg	もしかして―
20343.jpg	おしっこなんてもう　どこにでもしちゃっても……
20344.jpg	アイ……
20345.jpg	アイ!!
20346.jpg	おむつ　ちゃんとつけてるでしょ…？
20347.jpg	病気なんだからだれも　しかったりしないよ……？
20348.jpg	いい？　アイ　1・2は庭だよ？　わかった？
20349.jpg	いいんだよアイ……
20350.jpg	あたしももう
20351.jpg	だったらあたしも……
20352.jpg	じゃあ一緒に行こう
20353.jpg	いいよアイ　1・2
20354.jpg	目を背けない
20355.jpg	い……
20356.jpg	アイはまだ生きることをあきらめてない
20357.jpg	こんなになっても
20358.jpg	……わかった
20359.jpg	……あきらめてない……
2036.jpg	ななあに？えっらい剣幕ね
20360.jpg	でも　なんで急に服―…
20361.jpg	キャー
20363.jpg	キャー
20364.jpg	蜜蜂……？
20365.jpg	栗生さん　これどこで買ったのォォ!?　似合いすぎーっっっ
20366.jpg	はっ
